Name,Year,Rating,Date,username
A Charlie Brown Christmas,1965.0,0.7777777777777778,2024-11-05,julez
Black Christmas,1974.0,1.0,2024-11-05,julez
Babylon,2022.0,0.8888888888888888,2024-11-06,julez
The Tree of Life,2011.0,0.8888888888888888,2024-11-08,julez
The Lord of the Rings: The Fellowship of the Ring,2001.0,0.8888888888888888,2024-11-10,julez
The Lord of the Rings: The Two Towers,2002.0,0.7777777777777778,2024-11-10,julez
The Lord of the Rings: The Return of the King,2003.0,0.8888888888888888,2024-11-10,julez
Groundhog Day,1993.0,1.0,2024-11-17,julez
Nightcrawler,2014.0,0.7777777777777778,2024-11-22,julez
The Wizard of Oz,1939.0,0.6666666666666666,2024-11-24,julez
PlayTime,1967.0,0.7777777777777778,2024-12-02,julez
Die Hard 2,1990.0,0.7777777777777778,2024-12-17,julez
The Holdovers,2023.0,1.0,2024-12-18,julez
Jingle All the Way,1996.0,1.0,2024-12-20,julez
Top Gun: Maverick,2022.0,1.0,2024-12-23,julez
Die Hard,1988.0,0.8888888888888888,2024-12-23,julez
The Polar Express,2004.0,1.0,2024-12-24,julez
It's a Wonderful Life,1946.0,1.0,2024-12-25,julez
All That Jazz,1979.0,0.8888888888888888,2024-12-30,julez
Casino,1995.0,0.7777777777777778,2024-12-31,julez
The Long Goodbye,1973.0,0.6666666666666666,2025-01-02,julez
The Player,1992.0,0.8888888888888888,2025-01-04,julez
Once Upon a Time in America,1984.0,0.8888888888888888,2025-01-06,julez
Edge of Tomorrow,2014.0,0.7777777777777778,2025-01-06,julez
Greenland,2020.0,0.5555555555555556,2025-01-09,julez
Unforgiven,1992.0,1.0,2025-01-10,julez
The Double,2013.0,0.8888888888888888,2025-01-12,julez
We Live in Time,2024.0,1.0,2025-01-14,julez
Queer,2024.0,0.7777777777777778,2025-01-16,julez
Dead Poets Society,1989.0,1.0,2025-01-21,julez
Wild at Heart,1990.0,0.7777777777777778,2025-01-25,julez
Annie Hall,1977.0,0.7777777777777778,2025-01-27,julez
Batman Returns,1992.0,0.6666666666666666,2025-02-10,julez
Mulholland Drive,2001.0,0.5555555555555556,2025-02-14,julez
Wild Wild Country,2018.0,0.7777777777777778,2025-02-23,julez
Taking Woodstock,2009.0,1.0,2025-02-27,julez
A Single Man,2009.0,0.8888888888888888,2025-02-28,julez
Anora,2024.0,0.7777777777777778,2025-03-04,julez
Mickey 17,2025.0,0.7777777777777778,2025-03-10,julez
Catch Me If You Can,2002.0,1.0,2025-03-16,julez
Into the Wild,2007.0,1.0,2025-03-16,julez
The Virgin Suicides,1999.0,0.7777777777777778,2025-03-28,julez
Lick the Star,1998.0,0.3333333333333333,2025-03-28,julez
Rushmore,1998.0,0.6666666666666666,2025-03-30,julez
The Road Less Traveled By,,0.6666666666666666,2025-03-30,julez
Normal People,2020.0,0.8888888888888888,2025-04-03,julez
20th Century Women,2016.0,0.7777777777777778,2025-04-09,julez
Perfect Days,2023.0,0.7777777777777778,2025-04-10,julez
Black Mirror: Common People,2025.0,0.8888888888888888,2025-04-14,julez
Black Mirror: Bête Noire,2025.0,0.6666666666666666,2025-04-14,julez
Black Mirror: Hotel Reverie,2025.0,0.7777777777777778,2025-04-14,julez
Black Mirror: Eulogy,2025.0,0.8888888888888888,2025-04-14,julez
Black Mirror: Bandersnatch,2018.0,0.6666666666666666,2025-04-14,julez
Black Mirror: USS Callister – Into Infinity,2025.0,0.7777777777777778,2025-04-14,julez
"Play It Again, Sam",1972.0,0.7777777777777778,2025-04-18,julez
Licorice Pizza,2021.0,0.8888888888888888,2025-04-22,julez
Black Mirror: San Junipero,2016.0,1.0,2025-04-27,julez
Have a Good Trip: Adventures in Psychedelics,2020.0,0.8888888888888888,2025-05-10,julez
Dazed and Confused,1993.0,0.8888888888888888,2025-05-16,julez
Mission: Impossible II,2000.0,0.5555555555555556,2025-05-19,julez
Nineteen Eighty-Four,1984.0,0.5555555555555556,2025-06-08,julez
Limitless,2011.0,0.5555555555555556,2025-06-24,julez
F1,2025.0,0.6666666666666666,2025-06-27,julez
The Phoenician Scheme,2025.0,0.5555555555555556,2025-07-03,julez
Materialists,2025.0,0.6666666666666666,2025-07-12,julez
Anchorman: The Legend of Ron Burgundy,2004.0,0.4444444444444444,2025-07-26,julez
Twin Peaks: Fire Walk with Me,1992.0,0.8888888888888888,2025-07-29,julez
The Killer,2023.0,0.7777777777777778,2025-07-30,julez
She's Gotta Have It,1986.0,0.6666666666666666,2025-07-31,julez
Twin Peaks,1989.0,0.8888888888888888,2025-08-01,julez
Twin Peaks: The Return,2017.0,0.6666666666666666,2025-08-01,julez
Saving Private Ryan,1998.0,0.8888888888888888,2025-08-02,julez
The Offer,2022.0,0.7777777777777778,2025-08-08,julez
A*P*E,1976.0,0.1111111111111111,2025-08-11,julez
Scrooged,1988.0,0.5555555555555556,2025-08-11,julez
The Number 23,2007.0,0.3333333333333333,2025-08-11,julez
The Godfather,1972.0,0.7777777777777778,2025-08-11,julez
Le Mans,1971.0,0.6666666666666666,2025-08-12,julez
The Talented Mr. Ripley,1999.0,0.7777777777777778,2025-08-15,julez
Ripley,2024.0,0.8888888888888888,2025-08-19,julez
Spider-Man: No Way Home,2021.0,1.0,2025-08-24,julez
American Psycho,2000.0,0.7777777777777778,2025-09-06,julez
Beautiful Boy,2018.0,0.8888888888888888,2025-09-06,julez
The Roses,2025.0,0.7777777777777778,2025-09-07,julez
American Made,2017.0,0.6666666666666666,2025-09-09,julez
Crisis in Six Scenes,2016.0,0.7777777777777778,2025-09-13,julez
Café Society,2016.0,0.6666666666666666,2025-09-13,julez
Adolescence,2025.0,1.0,2025-09-17,julez
BlacKkKlansman,2018.0,0.7777777777777778,2025-09-20,julez
A Real Pain,2024.0,0.8888888888888888,2025-09-27,julez
Boiling Point,2021.0,0.8888888888888888,2025-09-27,julez
JFK,1991.0,0.8888888888888888,2025-10-01,julez
Léon: The Professional,1994.0,0.8888888888888888,2025-10-08,julez
Black Mirror: Plaything,2025.0,1.0,2025-11-01,julez
Black Mirror: Joan Is Awful,2023.0,0.8888888888888888,2025-11-01,julez
21,2008.0,0.5555555555555556,2025-11-02,julez
Bugonia,2025.0,0.8888888888888888,2025-11-03,julez
One Battle After Another,2025.0,1.0,2025-11-04,julez
Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,1972.0,0.5555555555555556,2025-11-10,julez
Chilly Scenes of Winter,1979.0,0.6666666666666666,2025-11-12,julez
Thelma & Louise,1991.0,1.0,2025-11-16,julez
Overboard,1987.0,0.6666666666666666,2025-11-16,julez
Blue Velvet,1986.0,1.0,2025-11-18,julez
The Signal,2014.0,0.3333333333333333,2025-11-23,julez
The Call,2025.0,0.8888888888888888,2025-12-15,julez
After the Hunt,2025.0,0.4444444444444444,2025-12-15,julez
The Muppet Christmas Carol,1992.0,0.8888888888888888,2025-12-16,julez
Carrie,1976.0,0.6666666666666666,2025-12-18,julez
Ricky Gervais: Mortality,2025.0,0.5555555555555556,2026-01-01,julez
Everything Everywhere All at Once,2022.0,0.8888888888888888,2026-01-04,julez
Glass Onion,2022.0,0.7777777777777778,2026-01-04,julez
Wake Up Dead Man,2025.0,0.8888888888888888,2026-01-05,julez
Flightplan,2005.0,0.6666666666666666,2026-01-26,julez
Good Time,2017.0,0.6666666666666666,2026-01-27,julez
The Running Man,1987.0,0.5555555555555556,2026-01-30,julez
Panic Room,2002.0,1.0,2026-02-01,julez
Dumb and Dumber,1994.0,0.7777777777777778,2026-02-05,julez
Boogie Nights,1997.0,0.8888888888888888,2026-02-07,julez
Ruby Sparks,2012.0,0.8888888888888888,2026-02-17,julez
Priscilla,2023.0,0.7777777777777778,2026-02-20,julez
"Girl, Interrupted",1999.0,0.5555555555555556,2026-03-01,julez
A Different Man,2024.0,0.6666666666666666,2026-03-11,julez
Marty Supreme,2025.0,1.0,2026-03-14,julez
Living in Oblivion,1995.0,0.6666666666666666,2026-03-17,julez
Magnolia,1999.0,0.8888888888888888,2026-03-19,julez
The Grand Budapest Hotel,2014.0,1.0,2026-03-20,julez
The Royal Tenenbaums,2001.0,0.7777777777777778,2026-03-27,julez
Hoppers,2026.0,0.6666666666666666,2026-03-28,julez
Jumanji,1995.0,0.7777777777777778,2026-03-30,julez
The Texas Chain Saw Massacre,1974.0,0.7777777777777778,2026-04-03,julez
Sentimental Value,2025.0,1.0,2026-04-07,julez
The Cabin in the Woods,2011.0,0.8888888888888888,2026-04-08,julez
The Drama,2026.0,0.8888888888888888,2026-04-12,julez
30 Minutes or Less,2011.0,0.4444444444444444,2026-04-20,julez
BEEF,2023.0,0.6666666666666666,2026-04-23,julez
Superbad,2007.0,1.0,2026-04-24,julez
Dreams,1990.0,0.8888888888888888,2026-04-24,julez
How to Lose a Guy in 10 Days,2003.0,0.6666666666666666,2026-04-27,julez
The Darjeeling Limited,2007.0,0.6666666666666666,2026-04-30,julez
Knocked Up,2007.0,0.7777777777777778,2026-05-01,julez
Eternity,2025.0,0.6666666666666666,2026-05-01,julez
The Cameraman's Revenge,1912.0,0.7777777777777778,2026-05-02,julez
Inglourious Basterds,2009.0,0.8888888888888888,2026-05-03,julez
Black Mirror: Nosedive,2016.0,0.6666666666666666,2026-05-04,julez
Sergio Leone: The Italian Who Invented America,2022.0,0.6666666666666666,2026-05-04,julez
The Devil Wears Prada 2,2026.0,0.4444444444444444,2026-05-06,julez
The Grand Budapest Hotel,2014.0,0.7777777777777778,2023-03-08,laslegumbres
mid90s,2018.0,1.0,2023-03-10,laslegumbres
Midsommar,2019.0,1.0,2023-03-10,laslegumbres
Portrait of a Lady on Fire,2019.0,1.0,2023-07-20,laslegumbres
Summerland,2020.0,0.7777777777777778,2023-08-27,laslegumbres
Lady Bird,2017.0,0.7777777777777778,2023-08-27,laslegumbres
Güeros,2014.0,1.0,2023-08-27,laslegumbres
Ponyo,2008.0,1.0,2023-08-27,laslegumbres
Mamma Mia!,2008.0,0.6666666666666666,2023-08-27,laslegumbres
Women on the Verge of a Nervous Breakdown,1988.0,0.7777777777777778,2023-08-27,laslegumbres
Moonrise Kingdom,2012.0,0.8888888888888888,2023-08-27,laslegumbres
Volver,2006.0,0.7777777777777778,2023-08-27,laslegumbres
Je Tu Il Elle,1974.0,0.6666666666666666,2023-08-27,laslegumbres
Happiest Season,2020.0,0.8888888888888888,2023-08-27,laslegumbres
Little Miss Sunshine,2006.0,1.0,2023-08-27,laslegumbres
The Little Mermaid,1989.0,0.4444444444444444,2023-08-27,laslegumbres
Snow White and the Seven Dwarfs,1937.0,0.6666666666666666,2023-08-27,laslegumbres
Cinderella,1950.0,0.5555555555555556,2023-08-27,laslegumbres
Sleeping Beauty,1959.0,0.4444444444444444,2023-08-27,laslegumbres
Y Tu Mamá También,2001.0,0.7777777777777778,2023-08-27,laslegumbres
The Super Mario Bros. Movie,2023.0,0.6666666666666666,2023-08-28,laslegumbres
Billie Eilish: The World's a Little Blurry,2021.0,1.0,2023-08-28,laslegumbres
The Greatest Showman,2017.0,0.5555555555555556,2023-08-28,laslegumbres
Raw,2016.0,0.6666666666666666,2023-08-28,laslegumbres
Harry Potter and the Prisoner of Azkaban,2004.0,1.0,2023-08-28,laslegumbres
The Royal Tenenbaums,2001.0,0.7777777777777778,2023-08-28,laslegumbres
Taste of Cherry,1997.0,0.7777777777777778,2023-08-28,laslegumbres
Fantastic Mr. Fox,2009.0,0.7777777777777778,2023-08-28,laslegumbres
Porco Rosso,1992.0,0.5555555555555556,2023-08-28,laslegumbres
Lick the Star,1998.0,0.6666666666666666,2023-08-28,laslegumbres
Marcel the Shell with Shoes On,2021.0,1.0,2023-08-29,laslegumbres
Call Me by Your Name,2017.0,0.4444444444444444,2023-08-29,laslegumbres
All Too Well: The Short Film,2021.0,1.0,2023-08-29,laslegumbres
Miss Americana,2020.0,0.7777777777777778,2023-08-29,laslegumbres
The Lorax,2012.0,0.7777777777777778,2023-08-31,laslegumbres
The Girls Are Alright,2023.0,0.7777777777777778,2023-10-05,laslegumbres
The Worst Person in the World,2021.0,0.6666666666666666,2023-10-31,laslegumbres
Five Nights at Freddy's,2023.0,0.6666666666666666,2023-11-02,laslegumbres
Elephant,2003.0,0.7777777777777778,2023-11-06,laslegumbres
My First Summer,2020.0,1.0,2023-11-12,laslegumbres
Before Sunset,2004.0,1.0,2023-11-19,laslegumbres
The Lobster,2015.0,0.5555555555555556,2023-11-20,laslegumbres
The Neighbors' Window,2019.0,0.2222222222222222,2023-11-20,laslegumbres
Patch Adams,1998.0,0.7777777777777778,2023-11-20,laslegumbres
Before Sunrise,1995.0,0.6666666666666666,2023-11-21,laslegumbres
Shiva Baby,2020.0,0.5555555555555556,2023-11-21,laslegumbres
Before Midnight,2013.0,0.5555555555555556,2023-11-21,laslegumbres
Grave of the Fireflies,1988.0,1.0,2023-11-22,laslegumbres
Pearl,2022.0,0.7777777777777778,2023-11-27,laslegumbres
"Jeanne Dielman, 23, quai du Commerce, 1080 Bruxelles",1975.0,1.0,2023-11-27,laslegumbres
Boyfriends and Girlfriends,1987.0,0.7777777777777778,2023-11-27,laslegumbres
The Incredibly True Adventure of Two Girls in Love,1995.0,1.0,2023-11-28,laslegumbres
All About My Mother,1999.0,1.0,2023-11-30,laslegumbres
Mean Girls,2004.0,0.6666666666666666,2023-11-30,laslegumbres
Alice in Wonderland,2010.0,0.7777777777777778,2023-12-03,laslegumbres
The Darjeeling Limited,2007.0,0.5555555555555556,2023-12-03,laslegumbres
The Nightmare Before Christmas,1993.0,0.5555555555555556,2023-12-08,laslegumbres
The Reason I Jump,2020.0,0.5555555555555556,2023-12-09,laslegumbres
The Velveteen Rabbit,2023.0,0.7777777777777778,2023-12-10,laslegumbres
Tomboy,2011.0,0.7777777777777778,2023-12-13,laslegumbres
Corpse Bride,2005.0,0.7777777777777778,2023-12-13,laslegumbres
Troop Zero,2019.0,0.8888888888888888,2023-12-13,laslegumbres
Booksmart,2019.0,0.8888888888888888,2023-12-14,laslegumbres
E.T.,2015.0,1.0,2023-12-15,laslegumbres
E.T. the Extra-Terrestrial,1982.0,1.0,2023-12-15,laslegumbres
Gremlins,1984.0,0.6666666666666666,2023-12-16,laslegumbres
(500) Days of Summer,2009.0,0.6666666666666666,2023-12-17,laslegumbres
In the Company of Women,2023.0,0.8888888888888888,2023-12-17,laslegumbres
Her,2013.0,0.7777777777777778,2023-12-18,laslegumbres
Freedomfighters,1996.0,0.3333333333333333,2023-12-18,laslegumbres
Meshes of the Afternoon,1943.0,0.8888888888888888,2023-12-18,laslegumbres
Christopher Robin,2018.0,1.0,2023-12-19,laslegumbres
Wonka,2023.0,0.8888888888888888,2023-12-21,laslegumbres
Everything Everywhere All at Once,2022.0,1.0,2023-12-22,laslegumbres
Past Lives,2023.0,0.7777777777777778,2023-12-22,laslegumbres
Parasite,2019.0,0.8888888888888888,2023-12-28,laslegumbres
Come and See,1985.0,0.8888888888888888,2024-01-05,laslegumbres
Love in the Afternoon,1972.0,0.5555555555555556,2024-01-05,laslegumbres
You Can Live Forever,2022.0,0.7777777777777778,2024-01-05,laslegumbres
Isle of Dogs,2018.0,0.6666666666666666,2024-01-06,laslegumbres
The Edge of Seventeen,2016.0,0.6666666666666666,2024-01-06,laslegumbres
Veronica,2017.0,0.5555555555555556,2024-01-07,laslegumbres
Clueless,1995.0,0.5555555555555556,2024-01-07,laslegumbres
The Jump,2018.0,0.8888888888888888,2024-01-07,laslegumbres
O Night Divine,2021.0,0.5555555555555556,2024-01-07,laslegumbres
Margarita y el lobo,1969.0,0.7777777777777778,2024-01-08,laslegumbres
Our Street,2019.0,0.8888888888888888,2024-01-08,laslegumbres
It's Such a Beautiful Day,2012.0,1.0,2024-01-09,laslegumbres
Exprés,2003.0,0.6666666666666666,2024-01-11,laslegumbres
Society of the Snow,2023.0,1.0,2024-01-17,laslegumbres
Fruitvale Station,2013.0,0.6666666666666666,2024-01-18,laslegumbres
Asteroid City,2023.0,0.8888888888888888,2024-01-27,laslegumbres
The Perks of Being a Wallflower,2012.0,0.7777777777777778,2024-01-27,laslegumbres
Finding Nemo,2003.0,0.7777777777777778,2024-01-27,laslegumbres
Anatomy of a Fall,2023.0,0.5555555555555556,2024-01-29,laslegumbres
Charlie and the Chocolate Factory,2005.0,1.0,2024-01-29,laslegumbres
Fight Club,1999.0,0.8888888888888888,2024-01-29,laslegumbres
Inside Out,2015.0,0.7777777777777778,2024-02-01,laslegumbres
Poor Things,2023.0,0.8888888888888888,2024-02-01,laslegumbres
Black Swan,2010.0,1.0,2024-02-03,laslegumbres
The Tigger Movie,2000.0,0.4444444444444444,2024-02-03,laslegumbres
Frances Ha,2012.0,1.0,2024-02-03,laslegumbres
Valerie and Her Week of Wonders,1970.0,0.2222222222222222,2024-02-04,laslegumbres
Greener Grass,2019.0,0.4444444444444444,2024-02-05,laslegumbres
Licorice Pizza,2021.0,0.3333333333333333,2024-02-05,laslegumbres
Lolita,1997.0,0.3333333333333333,2024-02-05,laslegumbres
Saltburn,2023.0,0.3333333333333333,2024-02-05,laslegumbres
Soul,2020.0,0.7777777777777778,2024-02-05,laslegumbres
A Silent Voice: The Movie,2016.0,0.7777777777777778,2024-02-05,laslegumbres
Big Hero 6,2014.0,1.0,2024-02-05,laslegumbres
Frozen,2013.0,0.5555555555555556,2024-02-05,laslegumbres
Wreck-It Ralph,2012.0,0.8888888888888888,2024-02-05,laslegumbres
Brave,2012.0,1.0,2024-02-05,laslegumbres
Up,2009.0,0.7777777777777778,2024-02-05,laslegumbres
Coraline,2009.0,1.0,2024-02-05,laslegumbres
The Incredibles,2004.0,0.8888888888888888,2024-02-05,laslegumbres
Grease,1978.0,0.7777777777777778,2024-02-05,laslegumbres
Ghostbusters,1984.0,0.7777777777777778,2024-02-05,laslegumbres
Tear Along the Dotted Line,2021.0,0.7777777777777778,2024-02-05,laslegumbres
The Boss Baby,2017.0,0.4444444444444444,2024-02-05,laslegumbres
Tall Girl,2019.0,0.2222222222222222,2024-02-05,laslegumbres
The Kissing Booth,2018.0,0.0,2024-02-05,laslegumbres
Bao,2018.0,0.6666666666666666,2024-02-05,laslegumbres
Wonder,2017.0,0.6666666666666666,2024-02-05,laslegumbres
Sing,2016.0,0.3333333333333333,2024-02-05,laslegumbres
Moana,2016.0,0.7777777777777778,2024-02-05,laslegumbres
Pixels,2015.0,0.2222222222222222,2024-02-05,laslegumbres
Minions,2015.0,0.7777777777777778,2024-02-05,laslegumbres
Tinker Bell and the Legend of the NeverBeast,2014.0,0.5555555555555556,2024-02-05,laslegumbres
Turbo,2013.0,0.1111111111111111,2024-02-05,laslegumbres
Paul,2011.0,0.2222222222222222,2024-02-05,laslegumbres
Gnomeo & Juliet,2011.0,0.3333333333333333,2024-02-05,laslegumbres
Bolt,2008.0,0.5555555555555556,2024-02-05,laslegumbres
Tinker Bell,2008.0,0.6666666666666666,2024-02-05,laslegumbres
Ratatouille,2007.0,0.7777777777777778,2024-02-05,laslegumbres
Monster House,2006.0,0.3333333333333333,2024-02-05,laslegumbres
Forrest Gump,1994.0,1.0,2024-02-05,laslegumbres
Home Alone,1990.0,0.5555555555555556,2024-02-05,laslegumbres
Home Alone 2: Lost in New York,1992.0,0.6666666666666666,2024-02-05,laslegumbres
Marrowbone,2017.0,0.6666666666666666,2024-02-05,laslegumbres
Diary of a Wimpy Kid: The Long Haul,2017.0,0.0,2024-02-05,laslegumbres
Teen Beach 2,2015.0,0.3333333333333333,2024-02-05,laslegumbres
Zip & Zap and the Marble Gang,2013.0,0.6666666666666666,2024-02-05,laslegumbres
Teen Beach Movie,2013.0,0.8888888888888888,2024-02-05,laslegumbres
Diary of a Wimpy Kid,2010.0,0.4444444444444444,2024-02-05,laslegumbres
High School Musical 3: Senior Year,2008.0,0.5555555555555556,2024-02-05,laslegumbres
Camp Rock,2008.0,0.1111111111111111,2024-02-05,laslegumbres
Edward Scissorhands,1990.0,0.5555555555555556,2024-02-05,laslegumbres
Harry Potter and the Philosopher's Stone,2001.0,0.7777777777777778,2024-02-05,laslegumbres
Harry Potter and the Chamber of Secrets,2002.0,0.6666666666666666,2024-02-05,laslegumbres
Harry Potter and the Goblet of Fire,2005.0,0.7777777777777778,2024-02-05,laslegumbres
Harry Potter and the Order of the Phoenix,2007.0,0.6666666666666666,2024-02-05,laslegumbres
Harry Potter and the Half-Blood Prince,2009.0,0.7777777777777778,2024-02-05,laslegumbres
Harry Potter and the Deathly Hallows: Part 1,2010.0,0.6666666666666666,2024-02-05,laslegumbres
Harry Potter and the Deathly Hallows: Part 2,2011.0,1.0,2024-02-05,laslegumbres
Harry Potter 20th Anniversary: Return to Hogwarts,2022.0,0.5555555555555556,2024-02-05,laslegumbres
A Quiet Place,2018.0,0.4444444444444444,2024-02-05,laslegumbres
Back to the Future,1985.0,0.7777777777777778,2024-02-05,laslegumbres
Matilda,1996.0,1.0,2024-02-05,laslegumbres
Jumanji,1995.0,0.6666666666666666,2024-02-05,laslegumbres
The Parent Trap,1998.0,0.6666666666666666,2024-02-05,laslegumbres
A Bug's Life,1998.0,0.3333333333333333,2024-02-05,laslegumbres
How the Grinch Stole Christmas,2000.0,0.8888888888888888,2024-02-05,laslegumbres
The Princess Diaries,2001.0,0.5555555555555556,2024-02-05,laslegumbres
Ice Age,2002.0,0.1111111111111111,2024-02-05,laslegumbres
Lilo & Stitch,2002.0,0.6666666666666666,2024-02-05,laslegumbres
Cars,2006.0,0.3333333333333333,2024-02-05,laslegumbres
Cloudy with a Chance of Meatballs,2009.0,0.8888888888888888,2024-02-05,laslegumbres
Despicable Me,2010.0,0.6666666666666666,2024-02-05,laslegumbres
Monsters University,2013.0,0.6666666666666666,2024-02-05,laslegumbres
Sausage Party,2016.0,0.1111111111111111,2024-02-05,laslegumbres
Coco,2017.0,0.4444444444444444,2024-02-05,laslegumbres
Mortadelo & Filemon: Mission Implausible,2014.0,1.0,2024-02-05,laslegumbres
